South_Africa England HM_Amla GC_Smith AB_de_Villiers JP_Duminy AN_Petersen R_McLaren JA_Morkel MV_Boucher RE_van_der_Merwe DW_Steyn CK_Langeveldt JP_Duminy JA_Morkel R_McLaren RE_van_der_Merwe DW_Steyn IJL_Trott AJ_Strauss KP_Pietersen PD_Collingwood EJG_Morgan England_avg England_avg England_avg England_avg England_avg England_avg AU_Rashid PD_Collingwood IJL_Trott LJ_Wright SI_Mahmood 0
India Sri_Lanka G_Gambhir AM_Rahane V_Kohli RG_Sharma MK_Tiwary SK_Raina MS_Dhoni IK_Pathan R_Ashwin India_avg India_avg V_Kohli MK_Tiwary SK_Raina RG_Sharma AB_Dinda WU_Tharanga TM_Dilshan HDRL_Thirimanne LD_Chandimal AD_Mathews CK_Kapugedera BMAJ_Mendis NLTC_Perera SMSM_Senanayake SL_Malinga Sri_Lanka_avg BMAJ_Mendis AD_Mathews N_Pradeep SMSM_Senanayake SL_Malinga 1
Ireland Zimbabwe WTS_Porterfield PR_Stirling EC_Joyce A_Balbirnie KJ_O'Brien GC_Wilson JF_Mooney NJ_O'Brien GH_Dockrell AR_Cusack Ireland_avg PR_Stirling AR_McBrine AR_Cusack GH_Dockrell KJ_O'Brien CJ_Chibhabha Sikandar_Raza SF_Mire H_Masakadza BRM_Taylor SC_Williams CR_Ervine RW_Chakabva T_Panyangara T_Mupariwa TL_Chatara H_Masakadza Sikandar_Raza T_Panyangara SC_Williams T_Mupariwa 1
Ireland India WTS_Porterfield PR_Stirling EC_Joyce NJ_O'Brien AR_White KJ_O'Brien AR_Cusack JF_Mooney DT_Johnston GH_Dockrell WB_Rankin KJ_O'Brien JF_Mooney AR_Cusack AR_White DT_Johnston V_Sehwag SR_Tendulkar G_Gambhir V_Kohli Yuvraj_Singh MS_Dhoni YK_Pathan India_avg India_avg India_avg India_avg MM_Patel YK_Pathan PP_Chawla Z_Khan Harbhajan_Singh 0
Australia South_Africa BJ_Haddin MJ_Clarke RT_Ponting CJ_Ferguson MEK_Hussey DJ_Hussey JR_Hopes MG_Johnson NM_Hauritz Australia_avg Australia_avg DJ_Hussey MJ_Clarke JR_Hopes NM_Hauritz MG_Johnson HH_Gibbs GC_Smith JH_Kallis AB_de_Villiers JP_Duminy MV_Boucher JA_Morkel RE_van_der_Merwe M_Morkel DW_Steyn M_Ntini JH_Kallis JA_Morkel M_Ntini M_Morkel RE_van_der_Merwe 1
Australia West_Indies SR_Watson DA_Warner PJ_Forrest MEK_Hussey DJ_Hussey GJ_Bailey DT_Christian MS_Wade CJ_McKay B_Lee XJ_Doherty DJ_Hussey DT_Christian SR_Watson XJ_Doherty CJ_McKay KOA_Powell MN_Samuels J_Charles DM_Bravo DJ_Bravo KA_Pollard CS_Baugh West_Indies_avg West_Indies_avg West_Indies_avg West_Indies_avg DJG_Sammy KA_Pollard MN_Samuels AD_Russell DJ_Bravo 0
Australia India MS_Wade DA_Warner RT_Ponting PJ_Forrest MEK_Hussey DJ_Hussey DT_Christian Australia_avg Australia_avg Australia_avg Australia_avg DT_Christian MA_Starc BW_Hilfenhaus XJ_Doherty B_Lee G_Gambhir SR_Tendulkar V_Kohli RG_Sharma SK_Raina MS_Dhoni RA_Jadeja IK_Pathan R_Vinay_Kumar Z_Khan UT_Yadav RG_Sharma UT_Yadav SK_Raina R_Vinay_Kumar Z_Khan 1
England Australia AN_Cook IR_Bell JE_Root GS_Ballance EJG_Morgan RS_Bopara JC_Buttler BA_Stokes TT_Bresnan CJ_Jordan England_avg RS_Bopara WB_Rankin JE_Root CJ_Jordan TT_Bresnan DA_Warner AJ_Finch SE_Marsh MJ_Clarke GJ_Bailey GJ_Maxwell BJ_Haddin NM_Coulter-Nile JP_Faulkner MG_Johnson CJ_McKay MJ_Clarke GJ_Maxwell NM_Coulter-Nile CJ_McKay JP_Faulkner 0
West_Indies Australia CH_Gayle TM_Dowlin RS_Morton N_Deonarine LMP_Simmons D_Ramdin KA_Pollard DR_Smith NO_Miller R_Rampaul West_Indies_avg N_Deonarine DR_Smith KA_Pollard NO_Miller R_Rampaul SR_Watson SE_Marsh RT_Ponting MJ_Clarke Australia_avg Australia_avg Australia_avg Australia_avg Australia_avg Australia_avg Australia_avg SR_Watson CJ_McKay MG_Johnson DE_Bollinger NM_Hauritz 0
England Sri_Lanka AJ_Strauss IR_Bell IJL_Trott RS_Bopara EJG_Morgan GP_Swann MJ_Prior LJ_Wright England_avg England_avg England_avg LJ_Wright RS_Bopara JC_Tredwell CT_Tremlett TT_Bresnan WU_Tharanga TM_Dilshan Sri_Lanka_avg Sri_Lanka_avg Sri_Lanka_avg Sri_Lanka_avg Sri_Lanka_avg Sri_Lanka_avg Sri_Lanka_avg Sri_Lanka_avg Sri_Lanka_avg AD_Mathews TM_Dilshan M_Muralitharan HMRKB_Herath BAW_Mendis 0
Australia England SE_Marsh SR_Watson AJ_Finch MJ_Clarke GJ_Bailey AC_Voges MS_Wade JP_Faulkner MG_Johnson Australia_avg Australia_avg SR_Watson AC_Voges Fawad_Ahmed JP_Faulkner CJ_McKay KP_Pietersen MA_Carberry IJL_Trott JE_Root EJG_Morgan RS_Bopara JC_Buttler BA_Stokes JC_Tredwell ST_Finn WB_Rankin JE_Root JC_Tredwell BA_Stokes WB_Rankin ST_Finn 1
Pakistan South_Africa Nasir_Jamshed Ahmed_Shehzad Mohammad_Hafeez Misbah-ul-Haq Umar_Amin Umar_Akmal Sohail_Tanvir Shahid_Afridi Wahab_Riaz Saeed_Ajmal Mohammad_Irfan Wahab_Riaz Sohail_Tanvir Shahid_Afridi Saeed_Ajmal Mohammad_Hafeez GC_Smith CA_Ingram JP_Duminy AB_de_Villiers F_du_Plessis DA_Miller R_McLaren WD_Parnell M_Morkel LL_Tsotsobe Imran_Tahir JP_Duminy WD_Parnell LL_Tsotsobe Imran_Tahir M_Morkel 1
Scotland Afghanistan KJ_Coetzer CS_MacLeod FRJ_Coleman MW_Machan PL_Mommsen RD_Berrington MH_Cross JH_Davey AC_Evans Scotland_avg Scotland_avg AC_Evans I_Wardlaw JH_Davey AC_Evans AC_Evans Javed_Ahmadi Usman_Ghani Afsar_Zazai Asghar_Stanikzai Najibullah_Zadran Mohammad_Nabi Samiullah_Shenwari Mirwais_Ashraf Gulbadin_Naib Izatullah_Dawlatzai Aftab_Alam Gulbadin_Naib Samiullah_Shenwari Mohammad_Nabi Izatullah_Dawlatzai Mirwais_Ashraf 1
England Sri_Lanka MM_Ali IR_Bell GS_Ballance JE_Root EJG_Morgan JWA_Taylor JC_Buttler CR_Woakes England_avg England_avg England_avg JE_Root JM_Anderson ST_Finn CR_Woakes MM_Ali HDRL_Thirimanne TM_Dilshan KC_Sangakkara Sri_Lanka_avg Sri_Lanka_avg Sri_Lanka_avg Sri_Lanka_avg Sri_Lanka_avg Sri_Lanka_avg Sri_Lanka_avg Sri_Lanka_avg HMRKB_Herath NLTC_Perera RAS_Lakmal TM_Dilshan AD_Mathews 0
Australia Pakistan SR_Watson SE_Marsh RT_Ponting MJ_Clarke CL_White MEK_Hussey NM_Hauritz BJ_Haddin Australia_avg Australia_avg Australia_avg MJ_Clarke NM_Hauritz SR_Watson DE_Bollinger RJ_Harris Salman_Butt Kamran_Akmal Younis_Khan Mohammad_Yousuf Umar_Akmal Fawad_Alam Shahid_Afridi Naved-ul-Hasan Umar_Gul Saeed_Ajmal Mohammad_Asif Saeed_Ajmal Shahid_Afridi Mohammad_Asif Naved-ul-Hasan Umar_Gul 1
New_Zealand Australia BB_McCullum MJ_Guptill LRPL_Taylor SL_Stewart SB_Styris DL_Vettori GJ_Hopkins JEC_Franklin DR_Tuffey SE_Bond TG_Southee JEC_Franklin SB_Styris DR_Tuffey TG_Southee SE_Bond SR_Watson BJ_Haddin RT_Ponting CL_White AC_Voges MEK_Hussey Australia_avg Australia_avg Australia_avg Australia_avg Australia_avg DE_Bollinger SR_Watson RJ_Harris NM_Hauritz MG_Johnson 0
Australia England AJ_Finch SPD_Smith DA_Warner GJ_Bailey GJ_Maxwell MR_Marsh BJ_Haddin JP_Faulkner MG_Johnson Australia_avg Australia_avg AJ_Finch JP_Faulkner JR_Hazlewood MG_Johnson MR_Marsh MM_Ali IR_Bell JWA_Taylor JE_Root EJG_Morgan RS_Bopara JC_Buttler CR_Woakes SCJ_Broad ST_Finn JM_Anderson JM_Anderson MM_Ali SCJ_Broad ST_Finn CR_Woakes 1
Hong_Kong United_Arab_Emirates Anshuman_Rath KD_Shah Babar_Hayat MS_Chapman Nizakat_Khan Tanwir_Afzal Waqas_Barkat Hong_Kong_avg Hong_Kong_avg Hong_Kong_avg Hong_Kong_avg Waqas_Barkat Aizaz_Khan Nadeem_Ahmed Haseeb_Amjad Anshuman_Rath Asif_Iqbal_(1) Amjad_Ali Shaiman_Anwar SP_Patil Umair_Ali L_Sreekumar Abdul_Shakoor Ahmed_Raza Nasir_Aziz Y_Punja Zaheer_Maqsood Asif_Iqbal_(1) Y_Punja Nasir_Aziz Ahmed_Raza Zaheer_Maqsood 1
India South_Africa V_Sehwag SR_Tendulkar KD_Karthik MS_Dhoni V_Kohli SK_Raina YK_Pathan RA_Jadeja P_Kumar A_Nehra India_avg SK_Raina P_Kumar S_Sreesanth A_Nehra RA_Jadeja LE_Bosman HH_Gibbs JH_Kallis AB_de_Villiers AN_Petersen JA_Morkel MV_Boucher J_Botha WD_Parnell DW_Steyn CK_Langeveldt J_Botha JH_Kallis JA_Morkel WD_Parnell CK_Langeveldt 1
South_Africa India Q_de_Kock DA_Miller HM_Amla F_du_Plessis AB_de_Villiers F_Behardien JP_Duminy DW_Steyn South_Africa_avg South_Africa_avg South_Africa_avg F_Behardien JP_Duminy Imran_Tahir DW_Steyn M_Morkel RG_Sharma S_Dhawan V_Kohli MS_Dhoni SK_Raina AM_Rahane Harbhajan_Singh AR_Patel India_avg India_avg India_avg SK_Raina AR_Patel MM_Sharma A_Mishra Harbhajan_Singh 1
England New_Zealand AN_Cook IR_Bell IJL_Trott JE_Root EJG_Morgan JC_Buttler RS_Bopara TT_Bresnan SCJ_Broad JC_Tredwell England_avg JC_Tredwell RS_Bopara SCJ_Broad TT_Bresnan JM_Anderson MJ_Guptill L_Ronchi KS_Williamson LRPL_Taylor BB_McCullum JEC_Franklin CJ_Anderson NL_McCullum KD_Mills New_Zealand_avg New_Zealand_avg CJ_Anderson JEC_Franklin KS_Williamson NL_McCullum KD_Mills 1
Zimbabwe Bangladesh H_Masakadza MA_Vermeulen BRM_Taylor E_Chigumbura MN_Waller S_Matsikenyeri F_Mutizwa CJ_Chibhabha AG_Cremer RW_Price CB_Mpofu S_Matsikenyeri CJ_Chibhabha E_Chigumbura AG_Cremer RW_Price Tamim_Iqbal Junaid_Siddique Mohammad_Ashraful Raqibul_Hasan Shakib_Al_Hasan Mushfiqur_Rahim Mahmudullah Naeem_Islam Abdur_Razzak Enamul_Haque_jnr Nazmul_Hossain Naeem_Islam Mahmudullah Enamul_Haque_jnr Nazmul_Hossain Shakib_Al_Hasan 0
Bangladesh Sri_Lanka Tamim_Iqbal Imrul_Kayes Mohammad_Ashraful Raqibul_Hasan Shakib_Al_Hasan Mushfiqur_Rahim Mahmudullah Naeem_Islam Abdur_Razzak Bangladesh_avg Bangladesh_avg Mohammad_Ashraful Shafiul_Islam Mahmudullah Naeem_Islam Rubel_Hossain WU_Tharanga TM_Dilshan KC_Sangakkara TT_Samaraweera LPC_Silva Sri_Lanka_avg Sri_Lanka_avg Sri_Lanka_avg Sri_Lanka_avg Sri_Lanka_avg Sri_Lanka_avg TM_Dilshan SHT_Kandamby M_Pushpakumara UWMBCA_Welegedara RAS_Lakmal 0
New_Zealand Ireland PG_Fulton SP_Fleming HJH_Marshall SB_Styris CD_McMillan JDP_Oram BB_McCullum DL_Vettori JEC_Franklin New_Zealand_avg New_Zealand_avg SB_Styris SE_Bond JDP_Oram JS_Patel JEC_Franklin WTS_Porterfield JP_Bray EJG_Morgan NJ_O'Brien KJ_O'Brien DT_Johnston AR_White PG_Gillespie WK_McCallan D_Langford-Smith WB_Rankin KJ_O'Brien WB_Rankin AR_White D_Langford-Smith WK_McCallan 1
Australia India SR_Watson BJ_Haddin RT_Ponting MJ_Clarke MEK_Hussey CL_White DJ_Hussey MG_Johnson Australia_avg Australia_avg Australia_avg MJ_Clarke DJ_Hussey SR_Watson MG_Johnson SW_Tait V_Sehwag SR_Tendulkar G_Gambhir V_Kohli Yuvraj_Singh MS_Dhoni SK_Raina India_avg India_avg India_avg India_avg V_Kohli SR_Tendulkar MM_Patel Z_Khan Yuvraj_Singh 0
New_Zealand Pakistan MJ_Guptill DG_Brownlie KS_Williamson LRPL_Taylor L_Ronchi TWM_Latham New_Zealand_avg New_Zealand_avg New_Zealand_avg New_Zealand_avg New_Zealand_avg KS_Williamson AP_Devcich AF_Milne MJ_McClenaghan NL_McCullum Nasir_Jamshed Younis_Khan Ahmed_Shehzad Asad_Shafiq Haris_Sohail Umar_Akmal Sarfraz_Ahmed Shahid_Afridi Anwar_Ali Mohammad_Irfan Zulfiqar_Babar Ahmed_Shehzad Haris_Sohail Zulfiqar_Babar Anwar_Ali Shahid_Afridi 1
England New_Zealand JJ_Roy JE_Root AD_Hales EJG_Morgan BA_Stokes JC_Buttler SW_Billings AU_Rashid CJ_Jordan LE_Plunkett England_avg BA_Stokes CJ_Jordan LE_Plunkett ST_Finn AU_Rashid MJ_Guptill BB_McCullum KS_Williamson LRPL_Taylor GD_Elliott MJ_Santner L_Ronchi MJ_Henry NL_McCullum MJ_McClenaghan New_Zealand_avg GD_Elliott NL_McCullum MJ_Santner TA_Boult MJ_McClenaghan 1
Sri_Lanka Bangladesh WU_Tharanga ST_Jayasuriya DPMD_Jayawardene KC_Sangakkara MS_Atapattu TM_Dilshan MF_Maharoof WPUJC_Vaas M_Muralitharan SL_Malinga Sri_Lanka_avg CRD_Fernando MF_Maharoof ST_Jayasuriya WPUJC_Vaas M_Muralitharan Shahriar_Nafees Mohammad_Ashraful Aftab_Ahmed Shakib_Al_Hasan Habibul_Bashar Farhad_Reza Khaled_Mashud Mohammad_Rafique Mashrafe_Mortaza Abdur_Razzak Syed_Rasel Shakib_Al_Hasan Farhad_Reza Mohammad_Rafique Abdur_Razzak Syed_Rasel 1
Bangladesh Pakistan Tamim_Iqbal Naeem_Islam Shahriar_Nafees Mushfiqur_Rahim Shakib_Al_Hasan Mahmudullah Nasir_Hossain Farhad_Reza Abdur_Razzak Shafiul_Islam Rubel_Hossain Nasir_Hossain Shafiul_Islam Abdur_Razzak Rubel_Hossain Shakib_Al_Hasan Mohammad_Hafeez Imran_Farhat Younis_Khan Misbah-ul-Haq Sarfraz_Ahmed Umar_Akmal Shahid_Afridi Pakistan_avg Pakistan_avg Pakistan_avg Pakistan_avg Aizaz_Cheema Mohammad_Hafeez Shoaib_Malik Umar_Gul Saeed_Ajmal 0
England Scotland AN_Cook IR_Bell EJG_Morgan JC_Buttler RS_Bopara JE_Root GS_Ballance CJ_Jordan England_avg England_avg England_avg JC_Tredwell HF_Gurney CJ_Jordan RS_Bopara JM_Anderson MH_Cross CS_MacLeod MW_Machan KJ_Coetzer MA_Leask PL_Mommsen RML_Taylor JH_Davey RM_Haq I_Wardlaw AC_Evans MW_Machan RM_Haq JH_Davey RML_Taylor I_Wardlaw 1
Sri_Lanka India WU_Tharanga KC_Sangakkara TM_Dilshan DPMD_Jayawardene TT_Samaraweera SHT_Kandamby NLTC_Perera S_Randiv T_Thushara UWMBCA_Welegedara RAS_Lakmal NLTC_Perera UWMBCA_Welegedara S_Randiv T_Thushara RAS_Lakmal KD_Karthik G_Gambhir V_Kohli Yuvraj_Singh India_avg India_avg India_avg India_avg India_avg India_avg India_avg SK_Raina Yuvraj_Singh RA_Jadeja S_Tyagi S_Sreesanth 0
Sri_Lanka England TM_Dilshan MDKJ_Perera KC_Sangakkara DPMD_Jayawardene AD_Mathews NLTC_Perera HDRL_Thirimanne BMAJ_Mendis Sri_Lanka_avg Sri_Lanka_avg Sri_Lanka_avg AD_Mathews KTGD_Prasad BMAJ_Mendis TM_Dilshan HMRKB_Herath AN_Cook MM_Ali IR_Bell JE_Root EJG_Morgan JC_Buttler RS_Bopara BA_Stokes CR_Woakes JC_Tredwell HF_Gurney JE_Root RS_Bopara BA_Stokes JC_Tredwell MM_Ali 1
New_Zealand England MJ_Guptill BB_McCullum KS_Williamson LRPL_Taylor GD_Elliott L_Ronchi MJ_Santner TG_Southee BM_Wheeler New_Zealand_avg New_Zealand_avg KS_Williamson MJ_Santner MJ_McClenaghan BM_Wheeler MJ_Henry JJ_Roy AD_Hales JE_Root EJG_Morgan BA_Stokes England_avg England_avg England_avg England_avg England_avg England_avg JE_Root AU_Rashid MA_Wood ST_Finn BA_Stokes 0
Pakistan Sri_Lanka Imran_Farhat Mohammad_Hafeez Azhar_Ali Asad_Shafiq Misbah-ul-Haq Umar_Akmal Shahid_Afridi Sohail_Tanvir Umar_Gul Pakistan_avg Pakistan_avg Mohammad_Sami Umar_Gul Mohammad_Hafeez Shahid_Afridi Sohail_Tanvir WU_Tharanga TM_Dilshan KC_Sangakkara LD_Chandimal DPMD_Jayawardene AD_Mathews NLTC_Perera HDRL_Thirimanne BMAJ_Mendis KMDN_Kulasekara Sri_Lanka_avg TM_Dilshan NLTC_Perera BMAJ_Mendis KMDN_Kulasekara AD_Mathews 0
India West_Indies V_Sehwag R_Dravid SK_Raina Yuvraj_Singh M_Kaif MS_Dhoni IK_Pathan AB_Agarkar India_avg India_avg India_avg SK_Raina Yuvraj_Singh IK_Pathan AB_Agarkar S_Sreesanth CH_Gayle MN_Samuels RR_Sarwan BC_Lara DJ_Bravo WW_Hinds West_Indies_avg West_Indies_avg West_Indies_avg West_Indies_avg West_Indies_avg DR_Smith DJ_Bravo CH_Gayle FH_Edwards CD_Collymore 0
Sri_Lanka West_Indies WU_Tharanga ML_Udawatte KC_Sangakkara K_Weeraratne DPMD_Jayawardene LPC_Silva Sri_Lanka_avg Sri_Lanka_avg Sri_Lanka_avg Sri_Lanka_avg Sri_Lanka_avg TM_Dilshan K_Weeraratne WPUJC_Vaas BAW_Mendis CK_Kapugedera CH_Gayle DJ_Bravo RR_Sarwan S_Chanderpaul MN_Samuels West_Indies_avg West_Indies_avg West_Indies_avg West_Indies_avg West_Indies_avg West_Indies_avg CH_Gayle DJG_Sammy FH_Edwards DJ_Bravo JE_Taylor 0
Bangladesh United_Arab_Emirates Tamim_Iqbal Nazimuddin Mohammad_Ashraful Raqibul_Hasan Alok_Kapali Mashrafe_Mortaza Mahmudullah Mushfiqur_Rahim Dolar_Mahmud Bangladesh_avg Bangladesh_avg Shahadat_Hossain Dolar_Mahmud Mashrafe_Mortaza Alok_Kapali Abdur_Razzak Amjad_Javed Arshad_Ali IPP_Batuwitarachchi Amjad_Ali Saqib_Ali Khurram_Khan V_Shetty Mohammad_Tauqir EHSN_Silva Zahid_Shah Fahad_Alhashmi Amjad_Javed Mohammad_Tauqir Saqib_Ali Fahad_Alhashmi EHSN_Silva 1
South_Africa Bangladesh HM_Amla GC_Smith JH_Kallis JP_Duminy F_du_Plessis MN_van_Wyk J_Botha RJ_Peterson WD_Parnell LL_Tsotsobe South_Africa_avg WD_Parnell LL_Tsotsobe Imran_Tahir RJ_Peterson J_Botha Tamim_Iqbal Imrul_Kayes Junaid_Siddique Shahriar_Nafees Mushfiqur_Rahim Shakib_Al_Hasan Mahmudullah Naeem_Islam Shafiul_Islam Abdur_Razzak Rubel_Hossain Shafiul_Islam Naeem_Islam Rubel_Hossain Shakib_Al_Hasan Abdur_Razzak 1
West_Indies Australia KOA_Powell J_Charles DM_Bravo DJ_Bravo KA_Pollard N_Deonarine DC_Thomas DJG_Sammy AD_Russell SP_Narine TL_Best DJG_Sammy DJ_Bravo KA_Pollard AD_Russell N_Deonarine SR_Watson AJ_Finch PJ_Hughes MJ_Clarke AC_Voges MS_Wade GJ_Maxwell Australia_avg Australia_avg Australia_avg Australia_avg CJ_McKay JP_Faulkner BCJ_Cutting GJ_Maxwell MG_Johnson 0
South_Africa India GC_Smith HM_Amla CA_Ingram AB_de_Villiers JP_Duminy DA_Miller J_Botha WD_Parnell DW_Steyn M_Morkel LL_Tsotsobe JP_Duminy M_Morkel DW_Steyn J_Botha WD_Parnell M_Vijay SR_Tendulkar V_Kohli RG_Sharma Yuvraj_Singh MS_Dhoni SK_Raina Harbhajan_Singh Z_Khan A_Nehra MM_Patel SK_Raina A_Nehra Yuvraj_Singh RG_Sharma MM_Patel 1
Australia West_Indies SR_Watson SE_Marsh RT_Ponting MJ_Clarke CL_White MEK_Hussey BJ_Haddin MG_Johnson NM_Hauritz RJ_Harris Australia_avg SR_Watson DE_Bollinger NM_Hauritz MG_Johnson RJ_Harris CH_Gayle RS_Morton TM_Dowlin LMP_Simmons N_Deonarine KA_Pollard D_Ramdin DR_Smith NO_Miller R_Rampaul West_Indies_avg CH_Gayle NO_Miller R_Rampaul DR_Smith KAJ_Roach 1
South_Africa New_Zealand HM_Amla MN_van_Wyk RR_Rossouw AB_de_Villiers DA_Miller F_Behardien D_Wiese VD_Philander AM_Phangiso DW_Steyn Imran_Tahir AB_de_Villiers F_Behardien RR_Rossouw D_Wiese VD_Philander MJ_Guptill TWM_Latham KS_Williamson GH_Worker New_Zealand_avg New_Zealand_avg New_Zealand_avg New_Zealand_avg New_Zealand_avg New_Zealand_avg New_Zealand_avg GH_Worker C_Munro GD_Elliott BM_Wheeler AF_Milne 0
Australia Afghanistan DA_Warner AJ_Finch SPD_Smith GJ_Maxwell JP_Faulkner MR_Marsh BJ_Haddin Australia_avg Australia_avg Australia_avg Australia_avg MR_Marsh GJ_Maxwell JP_Faulkner MJ_Clarke MA_Starc Javed_Ahmadi Usman_Ghani Nawroz_Mangal Asghar_Stanikzai Samiullah_Shenwari Mohammad_Nabi Najibullah_Zadran Afsar_Zazai Dawlat_Zadran Hamid_Hassan Shapoor_Zadran Nawroz_Mangal Javed_Ahmadi Samiullah_Shenwari Mohammad_Nabi Hamid_Hassan 1
Sri_Lanka South_Africa WU_Tharanga ST_Jayasuriya DPMD_Jayawardene KC_Sangakkara LPC_Silva TM_Dilshan RP_Arnold MF_Maharoof WPUJC_Vaas M_Muralitharan SL_Malinga TM_Dilshan MF_Maharoof SL_Malinga WPUJC_Vaas M_Muralitharan GC_Smith AB_de_Villiers JH_Kallis HH_Gibbs MV_Boucher JM_Kemp SM_Pollock AJ_Hall RJ_Peterson M_Ntini CK_Langeveldt GC_Smith RJ_Peterson JH_Kallis SM_Pollock M_Ntini 0
South_Africa Netherlands AB_de_Villiers JH_Kallis GC_Smith HH_Gibbs MV_Boucher South_Africa_avg South_Africa_avg South_Africa_avg South_Africa_avg South_Africa_avg South_Africa_avg JH_Kallis JM_Kemp CK_Langeveldt A_Nel AJ_Hall B_Zuiderent DJ_Reekers AN_Kervezee RN_ten_Doeschate DLS_van_Bunge ES_Szwarczynski TBM_de_Leede PW_Borren LP_van_Troost WF_Stelling Netherlands_avg DLS_van_Bunge LP_van_Troost TBM_de_Leede DJ_Reekers RN_ten_Doeschate 1
England West_Indies MJ_Lumb MM_Ali BA_Stokes JE_Root EJG_Morgan JC_Buttler RS_Bopara TT_Bresnan England_avg England_avg England_avg MM_Ali JE_Root RS_Bopara BA_Stokes TT_Bresnan KOA_Powell DR_Smith LMP_Simmons DM_Bravo MN_Samuels D_Ramdin DJ_Bravo DJG_Sammy NO_Miller SP_Narine West_Indies_avg DR_Smith LMP_Simmons DJG_Sammy MN_Samuels R_Rampaul 1
England Sri_Lanka AN_Cook C_Kieswetter IJL_Trott KP_Pietersen EJG_Morgan IR_Bell SCJ_Broad TT_Bresnan GP_Swann England_avg England_avg GP_Swann JM_Anderson JW_Dernbach SCJ_Broad TT_Bresnan TM_Dilshan ST_Jayasuriya DPMD_Jayawardene KC_Sangakkara SHT_Kandamby AD_Mathews BMAJ_Mendis KMDN_Kulasekara S_Randiv SL_Malinga Sri_Lanka_avg BMAJ_Mendis S_Randiv KMDN_Kulasekara ST_Jayasuriya SL_Malinga 1
Pakistan South_Africa Sarfraz_Ahmed Ahmed_Shehzad Younis_Khan Misbah-ul-Haq Sohaib_Maqsood Umar_Akmal Shahid_Afridi Wahab_Riaz Sohail_Khan Rahat_Ali Mohammad_Irfan Shahid_Afridi Sohail_Khan Wahab_Riaz Mohammad_Irfan Rahat_Ali Q_de_Kock F_du_Plessis HM_Amla RR_Rossouw AB_de_Villiers DA_Miller JP_Duminy DW_Steyn KJ_Abbott M_Morkel Imran_Tahir JP_Duminy AB_de_Villiers Imran_Tahir KJ_Abbott M_Morkel 1
South_Africa Pakistan GC_Smith HM_Amla AB_de_Villiers CA_Ingram F_du_Plessis F_Behardien South_Africa_avg South_Africa_avg South_Africa_avg South_Africa_avg South_Africa_avg F_Behardien RK_Kleinveldt KJ_Abbott R_McLaren RJ_Peterson Mohammad_Hafeez Nasir_Jamshed Younis_Khan Asad_Shafiq Misbah-ul-Haq Shoaib_Malik Kamran_Akmal Shahid_Afridi Umar_Gul Saeed_Ajmal Junaid_Khan Shoaib_Malik Shahid_Afridi Junaid_Khan Umar_Gul Saeed_Ajmal 1
West_Indies New_Zealand CH_Gayle XM_Marshall RR_Sarwan S_Chanderpaul SE_Findlay D_Ramdin KA_Pollard JE_Taylor DBL_Powell NO_Miller FH_Edwards CH_Gayle JE_Taylor NO_Miller DBL_Powell FH_Edwards JD_Ryder BB_McCullum LRPL_Taylor JM_How DR_Flynn New_Zealand_avg New_Zealand_avg New_Zealand_avg New_Zealand_avg New_Zealand_avg New_Zealand_avg GD_Elliott JDP_Oram JS_Patel JD_Ryder KD_Mills 0
Ireland Pakistan WTS_Porterfield PR_Stirling EC_Joyce NJ_O'Brien GC_Wilson KJ_O'Brien JNK_Shannon DT_Johnston AR_Cusack TJ_Murtagh GH_Dockrell PR_Stirling KJ_O'Brien AR_Cusack DT_Johnston TJ_Murtagh Imran_Farhat Nasir_Jamshed Mohammad_Hafeez Asad_Shafiq Misbah-ul-Haq Shoaib_Malik Kamran_Akmal Abdur_Rehman Wahab_Riaz Junaid_Khan Pakistan_avg Shoaib_Malik Wahab_Riaz Junaid_Khan Asad_Ali Abdur_Rehman 0
Sri_Lanka Pakistan WU_Tharanga ST_Jayasuriya KC_Sangakkara DPMD_Jayawardene CK_Kapugedera TT_Samaraweera AD_Mathews KMDN_Kulasekara M_Muralitharan T_Thushara SL_Malinga AD_Mathews ST_Jayasuriya KMDN_Kulasekara T_Thushara SL_Malinga Kamran_Akmal Shoaib_Malik Shahid_Afridi Mohammad_Yousuf Younis_Khan Misbah-ul-Haq Fawad_Alam Abdul_Razzaq Umar_Gul Mohammad_Amir Pakistan_avg Younis_Khan Umar_Gul Shahid_Afridi Saeed_Ajmal Abdul_Razzaq 1
Pakistan England Kamran_Akmal Mohammad_Hafeez Mohammad_Yousuf Asad_Shafiq Fawad_Alam Umar_Akmal Shahid_Afridi Abdul_Razzaq Umar_Gul Saeed_Ajmal Shoaib_Akhtar Abdul_Razzaq Shahid_Afridi Saeed_Ajmal Shoaib_Akhtar Umar_Gul AJ_Strauss SM_Davies IJL_Trott RS_Bopara EJG_Morgan MH_Yardy LJ_Wright TT_Bresnan SCJ_Broad GP_Swann JM_Anderson LJ_Wright MH_Yardy GP_Swann JM_Anderson TT_Bresnan 1
